model,horizon,regime,meta_model,position_sizing,cost_bps,cagr,annual_volatility,sharpe,sortino,max_drawdown,cost_drag,turnover,number_of_trades,gross_cagr,feature_count,train_period,test_period,rank_ic,pearson_ic,icir,direction_accuracy,prediction_target_correlation,top_decile_alpha,bottom_decile_alpha,top_bottom_spread,fold_rank_ic_std,cost_sensitivity,robustness_score
ridge,5,hard,none,inverse_volatility,10,-0.0038889093086378,0.0071573871770488,-0.5408225908186647,-0.7111738840261241,-0.0187146345425605,0.0140348095238095,0.0176722580645161,1712.0,0.0006673633010909,38,2014-01-02..2022-12-22,2022-2024,0.0275511031923085,0.0201565786604834,0.113545257964014,0.5067698519515478,0.0090420935488611,0.0203629563144969,-0.0330650927814727,0.0534280490959696,0.0442892864094248,2.7872879329132076,-2.7998141729542905
ridge,5,hard,none,prediction_magnitude,10,-0.0038889093086378,0.0071573871770488,-0.5408225908186647,-0.7111738840261241,-0.0187146345425605,0.0140348095238095,0.0176722580645161,1712.0,0.0006673633010909,38,2014-01-02..2022-12-22,2022-2024,0.0275511031923085,0.0201565786604834,0.113545257964014,0.5067698519515478,0.0090420935488611,0.0203629563144969,-0.0330650927814727,0.0534280490959696,0.0442892864094248,2.7872879329132076,-2.7998141729542905
lightgbm,10,hard,none,prediction_magnitude,10,-0.0052865871930366,0.0052507495931927,-1.0068633362857968,-1.362523825955587,-0.0189389637294559,0.0067994047619047,0.0083612903225806,1620.0,-0.0030848928748787,38,2014-01-02..2022-12-15,2022-2024,0.0332594655604296,0.0221638295786005,0.1473091351676146,0.5128084342754599,0.0168142800184146,0.0385148712212238,-0.029408518604157,0.0678101190918775,0.0631807481110582,1.797881841651816,-2.9120767116319977
lightgbm,10,hard,none,equal,10,-0.0052865871930366,0.0052507495931927,-1.0068633362857968,-1.362523825955587,-0.0189389637294559,0.0067994047619047,0.0083612903225806,1620.0,-0.0030848928748787,38,2014-01-02..2022-12-15,2022-2024,0.0332594655604296,0.0221638295786005,0.1473091351676146,0.5128084342754599,0.0168142800184146,0.0385148712212238,-0.029408518604157,0.0678101190918775,0.0631807481110582,1.797881841651816,-2.9120767116319977
lightgbm,10,hard,none,inverse_volatility,10,-0.0052865871930366,0.0052507495931927,-1.0068633362857968,-1.362523825955587,-0.0189389637294559,0.0067994047619047,0.0083612903225806,1620.0,-0.0030848928748787,38,2014-01-02..2022-12-15,2022-2024,0.0332594655604296,0.0221638295786005,0.1473091351676146,0.5128084342754599,0.0168142800184146,0.0385148712212238,-0.029408518604157,0.0678101190918775,0.0631807481110582,1.797881841651816,-2.9120767116319977
random_forest,5,hard,none,equal,10,-0.0043894473537063,0.0060299072048353,-0.7265307577787938,-0.8900353751064636,-0.0221955074803836,0.0103783968253968,0.0130683870967741,1266.0,-0.0010237984741242,38,2014-01-02..2022-12-22,2022-2024,0.0246440393467664,0.0212006023066901,0.0967252746915958,0.5077972184836249,0.0132484813252724,0.0329350217689967,-0.0292934124997362,0.0622284342687329,0.0477482034337743,2.4123878509794126,-2.9609873272966265
random_forest,5,hard,none,prediction_magnitude,10,-0.0043894473537063,0.0060299072048353,-0.7265307577787942,-0.8900353751064639,-0.0221955074803836,0.0103783968253968,0.0130683870967741,1266.0,-0.0010237984741242,38,2014-01-02..2022-12-22,2022-2024,0.0246440393467664,0.0212006023066901,0.0967252746915958,0.5077972184836249,0.0132484813252724,0.0329350217689967,-0.0292934124997362,0.0622284342687329,0.0477482034337743,2.4123878509794126,-2.960987327296627
random_forest,5,hard,none,inverse_volatility,10,-0.0043894473537063,0.0060299072048353,-0.7265307577787942,-0.8900353751064639,-0.0221955074803836,0.0103783968253968,0.0130683870967741,1266.0,-0.0010237984741242,38,2014-01-02..2022-12-22,2022-2024,0.0246440393467664,0.0212006023066901,0.0967252746915958,0.5077972184836249,0.0132484813252724,0.0329350217689967,-0.0292934124997362,0.0622284342687329,0.0477482034337743,2.4123878509794126,-2.960987327296627
lightgbm,5,hard,none,equal,10,-0.0036892910277817,0.0057161264230006,-0.6437523474085909,-0.8919919328629028,-0.0166715926251894,0.0124443968253968,0.0156696774193548,1518.0,0.0003504401448348,38,2014-01-02..2022-12-22,2022-2024,0.0273590879195363,0.0219050259166912,0.1148051102543966,0.5073037236428892,0.0137183971033646,0.0284443684251053,-0.0332020967672735,0.0616772079273722,0.0457391011618939,3.077552282641558,-2.973916979893843
lightgbm,5,hard,none,inverse_volatility,10,-0.0036892910277817,0.0057161264230006,-0.6437523474085909,-0.8919919328629028,-0.0166715926251894,0.0124443968253968,0.0156696774193548,1518.0,0.0003504401448348,38,2014-01-02..2022-12-22,2022-2024,0.0273590879195363,0.0219050259166912,0.1148051102543966,0.5073037236428892,0.0137183971033646,0.0284443684251053,-0.0332020967672735,0.0616772079273722,0.0457391011618939,3.077552282641558,-2.973916979893843
